pid,Name,Pos,DraftPick,Age,Salary,Team,Season,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,STL,BLK,BA,PF,PTS,AtRimFG,AtRimFGA,AtRimFGP,LowPostFG,LowPostFGA,LowPostFGP,MidRangeFG,MidRangeFGA,MidRangeFGP,DD,TD,QD,5x5,PER,EWA,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,+/-,On-Off,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Ovr,Pot,Hgt,Str,Spd,Jmp,End,Ins,Dnk,FT,2Pt,3Pt,oIQ,dIQ,Drb,Pss,Reb
1805,Marvin Frazier,FC,,19,1,CAI,2068,60,0,29.37894542269514,6.366666666666666,13.016666666666667,48.91165172855313,0.15,0.6833333333333333,21.951219512195124,6.216666666666667,12.333333333333334,50.4054054054054,49.487836107554415,2.466666666666667,3.716666666666667,66.3677130044843,2.3,6.75,9.05,1.3833333333333333,3.4166666666666665,1.2666666666666666,0.85,0.6833333333333333,2.533333333333333,15.35,3.8333333333333335,5.966666666666667,64.24581005586593,1.7166666666666666,4.766666666666667,36.01398601398601,0.6666666666666666,1.6,41.66666666666667,25,0,0,0,17.644415242089686,4.626554399807565,52.38192738192738,0.052496798975672214,0.2855313700384123,7.994716001851384,22.809890882464725,15.506817391411643,7.64178259741761,2.0385445969057048,2.002737760213851,18.909345828875036,25.519907537898394,5.659643548724859,9.937920457115448,91.4907738355197,90.65463510575066,0.566065140075875,3.4009704498031126,3.9670355898789875,0.1080239071294769,-0.4272723154362916,0.2534719155666334,-0.17380039986965823,0.8150331090368246,41,66,61,65,47,43,35,55,47,32,28,25,26,44,40,37,51
1806,Jalen Williams,F,,18,1,TOR,2068,60,0,24.462919433068013,3.8,8.066666666666666,47.107438016528924,0.4166666666666667,1.4333333333333333,29.069767441860467,3.3833333333333333,6.633333333333334,51.005025125628144,49.6900826446281,0.9666666666666667,1.6833333333333333,57.42574257425742,1.0333333333333334,3.5,4.533333333333333,1.3,2.3833333333333333,1.0166666666666666,0.5833333333333334,0.35,1.7333333333333334,8.983333333333333,1.2833333333333334,2.2333333333333334,57.46268656716418,0.65,1.6166666666666667,40.20618556701031,1.45,2.783333333333333,52.09580838323353,0,0,0,0,11.61860019508619,0.3613795040877281,50.99916736053288,0.17768595041322313,0.20867768595041322,4.369216802128727,13.824237586312751,9.257715880001571,7.899866414955369,1.9780401224732411,1.6605740811510616,21.29750982961992,18.993012272813598,9.33894352269134,-2.5747531018774916,87.12166914502248,91.14493993397932,-0.44765465303554175,2.7360447313367064,2.288390078301165,0.07483620536992193,-1.6276926910761054,0.9920419519368613,-0.6356507391392441,0.5070194859029922,37,68,55,42,65,64,31,29,41,29,46,39,21,26,48,44,47
1807,Simeon McNeill,FC,,20,1,PHI,2068,60,0,15.103029277663042,2.25,4.55,49.45054945054945,0.06666666666666667,0.25,26.666666666666668,2.183333333333333,4.3,50.775193798449614,50.18315018315018,0.4,0.9,44.44444444444444,0.7166666666666667,2.8833333333333333,3.6,0.5,1.6,0.21666666666666667,0.4,0.23333333333333334,2.05,4.966666666666667,1.35,2.3,58.69565217391305,0.7,1.7166666666666666,40.77669902912621,0.13333333333333333,0.2833333333333333,47.05882352941176,0,0,0,0,7.724837873820737,-1.1992840822605784,50.20892303544953,0.054945054945054944,0.1978021978021978,4.79469988585152,19.65956205308525,12.156669017481846,4.84199304561946,0.6816759268953847,1.8406269729818343,24.442407577146348,18.024957700436268,-7.183815529354566,-12.794148249884824,80.39346422732812,98.58874368341905,-0.9849327492473023,0.7909098517720076,-0.19402289747529478,-0.01027729703270849,-5.057134368477558,-1.0121653508238033,-6.069299719301362,-0.9288086565675008,26,53,62,37,36,40,37,50,33,14,24,22,24,25,26,25,41
1808,Harrison Hutchison,PF,,19,1,BAL,2068,60,0,24.46975082945399,5.216666666666667,11.15,46.78624813153961,0.08333333333333333,0.5666666666666667,14.705882352941178,5.133333333333334,10.583333333333334,48.503937007874015,47.15994020926757,1.6166666666666667,2.8333333333333335,57.05882352941176,1.3333333333333333,3.6333333333333333,4.966666666666667,0.5666666666666667,3.5,0.5666666666666667,0.6166666666666667,0.43333333333333335,2.3833333333333333,12.133333333333333,3.1333333333333333,5.083333333333333,61.63934426229508,1.6166666666666667,4.283333333333333,37.7431906614786,0.38333333333333336,1.2166666666666666,31.506849315068493,4,0,0,0,9.960133882181985,-0.8998242439098618,48.93788652863673,0.05082212257100149,0.25411061285500747,5.600047567536823,15.227638217091702,10.418973047189692,3.967439748317034,1.0990397804720666,1.7000798001774078,22.017194380373244,27.000676895546558,-5.074977806370262,-1.3365393238471694,79.39578819355619,101.55049597330616,-2.5791110509939683,0.7023516319844763,-1.876759419009492,-0.06135769610699773,-4.3765359381235,-2.4842821859340622,-6.8608181240575625,-1.8068817198203595,31,62,62,51,53,50,19,61,43,22,28,24,24,23,31,27,34
1809,Joe Trainor,GF,,18,1,KEN,2068,60,0,22.830190593365426,2.8333333333333335,5.833333333333333,48.57142857142857,0.18333333333333332,0.36666666666666664,50,2.65,5.466666666666667,48.47560975609756,50.142857142857146,0.7833333333333333,1.05,74.60317460317461,0.31666666666666665,1.8166666666666667,2.1333333333333333,1,1.1666666666666667,0.6833333333333333,0.23333333333333334,0.16666666666666666,2.1166666666666667,6.633333333333334,1.1833333333333333,2,59.166666666666664,0.31666666666666665,1.05,30.158730158730158,1.15,2.4166666666666665,47.58620689655172,0,0,0,0,8.824085910282875,-0.9137059841516056,52.684528221963355,0.06285714285714286,0.18,1.4099023671169777,8.459006181874834,4.855513405758696,6.540601153455051,1.454873146731664,0.7050217881139056,15.634771732332705,13.940741981327639,2.48392976089926,9.027644018027628,94.54044868172404,104.79194192211892,0.6049607195972778,0.06399954134362444,0.6689602609409022,0.023441250153568346,-3.6370343472494824,-2.133260961971855,-5.770295309221337,-1.303093430657222,29,60,41,44,66,69,22,18,40,39,38,36,19,23,32,29,26
1810,Tyler Jones,SF,,19,1,HOU,2068,42,0,4.887112072253068,0.5952380952380952,1.380952380952381,43.103448275862064,0.07142857142857142,0.19047619047619047,37.5,0.5238095238095238,1.1904761904761905,44,45.689655172413794,0.14285714285714285,0.19047619047619047,75,0.023809523809523808,0.23809523809523808,0.2619047619047619,0.16666666666666666,0.16666666666666666,0.023809523809523808,0.023809523809523808,0.07142857142857142,0.40476190476190477,1.4047619047619047,0.16666666666666666,0.38095238095238093,43.75,0.07142857142857142,0.14285714285714285,50,0.2857142857142857,0.6666666666666666,42.857142857142854,0,0,0,0,6.068282937905268,-0.36204915984432584,47.9518855656697,0.13793103448275862,0.13793103448275862,0.49057919943403355,4.897274994350162,2.695841386985458,5.043897799821072,0.23446287965788182,0.33653428737123514,10.215995329830704,14.09115488815154,-9.847440897655282,-15.21511855879307,92.26434039069005,101.87600576583895,0.04841260468468576,0.0892943353021475,0.13770693998683325,0.032202936551933195,-4.3055488178192345,-2.4041700205360375,-6.709718838355272,-0.24433484121373614,20,49,47,42,48,57,19,24,39,41,44,40,9,12,22,14,16
1811,Jeremy Lecomte,SG,,22,1,MON,2068,60,60,34.87525176634464,6.866666666666666,15.616666666666667,43.970117395944506,1.4666666666666666,4.066666666666666,36.0655737704918,5.4,11.55,46.75324675324675,48.66595517609392,2.783333333333333,3.8333333333333335,72.60869565217392,0.9,3.183333333333333,4.083333333333333,1.5166666666666666,1.8,1.3666666666666667,0.4166666666666667,0.65,2.283333333333333,17.983333333333334,2.15,3.283333333333333,65.48223350253807,0.8833333333333333,2.6166666666666667,33.75796178343949,2.3666666666666667,5.65,41.88790560471977,2,0,0,0,15.838954171017573,4.446504379300626,51.964939318050476,0.26040554962646745,0.24546424759871932,2.5681425054042144,9.355153831766186,5.911673681259253,7.206558524022172,1.8825337796670085,0.8194416230760186,9.42243936485779,23.00379426150956,-3.2599975193288384,9.184732018836831,100.24317343521507,102.32870631566077,3.170681386827373,0.7841648734379312,3.9548462602653043,0.090719832774525,0.8443411238241687,-0.6476883994674516,0.1966527243567171,1.1678173293476217,46,59,37,49,70,70,44,31,60,46,49,44,41,36,41,41,36
1812,Steve Jenkins,SF,,21,1,SIN,2068,60,25,26.246437820260873,4.1,9.9,41.41414141414141,0.85,3.183333333333333,26.701570680628272,3.25,6.716666666666667,48.38709677419355,45.707070707070706,1.3,1.9833333333333334,65.54621848739495,0.8,3.1666666666666665,3.966666666666667,1.1666666666666667,1.5666666666666667,0.7166666666666667,0.21666666666666667,0.36666666666666664,2.35,10.35,1.8166666666666667,3.0166666666666666,60.22099447513812,0.43333333333333335,1.2833333333333334,33.76623376623377,1,2.4166666666666665,41.37931034482759,0,0,0,0,10.649554891055432,0.09373810504602491,48.0382449408998,0.32154882154882153,0.20033670033670034,2.947896164513946,12.136645086308471,7.451969298628917,7.424156075992153,1.3109877366783673,0.5650280019952864,12.696526014371386,19.718994603710534,-8.628128587078704,-6.172942304283571,90.84711743588126,100.28944685908775,0.25244358427213115,1.0178052316198813,1.2702488158920124,0.03871759892419221,-2.739572286574104,-1.3563526250668572,-4.095924911640961,-0.8371223161418554,32,47,48,34,45,46,35,26,38,34,43,47,32,28,45,34,35
1813,Alex Poling,PG,,18,1,KEN,2068,55,0,6.38228258725744,0.6363636363636364,1.6,39.77272727272727,0.07272727272727272,0.14545454545454545,50,0.5636363636363636,1.4545454545454546,38.75,42.04545454545455,0.18181818181818182,0.2,90.9090909090909,0.05454545454545454,0.4,0.45454545454545453,0.7272727272727273,0.4727272727272727,0.10909090909090909,0,0.07272727272727272,0.6,1.5272727272727273,0.10909090909090909,0.18181818181818182,60,0.09090909090909091,0.34545454545454546,26.31578947368421,0.36363636363636365,0.9272727272727272,39.21568627450981,0,0,0,0,5.77696946171081,-0.7297182595614059,45.23912106850495,0.09090909090909091,0.125,0.8687178834439896,6.662505702864792,3.7007288440926094,16.417553912864776,0.8308346302526134,0,21.878155503197576,14.43989734650077,-2.077086569714339,0.23030842030011622,84.84747724556313,107.13970311855387,-0.16407415275493117,-0.09334720328629813,-0.2574213560412293,-0.03520035895122553,-5.055382187992892,-2.93328373241589,-7.988665920408782,-0.5304057280990685,19,46,21,20,42,40,18,17,14,39,42,35,25,18,55,53,43
1814,Terrance Porter,PF,,20,1,NYC,2068,60,0,14.813740807804743,1.3666666666666667,3.1333333333333333,43.61702127659575,0,0.1,0,1.3666666666666667,3.033333333333333,45.05494505494506,43.61702127659575,0.2,0.4166666666666667,48,0.6166666666666667,2.066666666666667,2.683333333333333,0.5,0.65,0.38333333333333336,0.4,0.13333333333333333,1.4,2.933333333333333,0.9833333333333333,1.8166666666666667,54.12844036697248,0.31666666666666665,1,31.666666666666664,0.06666666666666667,0.21666666666666667,30.76923076923077,0,0,0,0,7.075184335046539,-1.5653271016820245,44.221105527638194,0.031914893617021274,0.13297872340425532,4.264621466353761,14.682601202893753,9.403434535608083,4.837612950624137,1.223237680975097,1.8211355246650165,16.386554621848738,11.152685234207004,-2.6592123469540323,10.261936946308513,84.79344540837599,103.49068514931184,-0.31418260947542564,0.1955486812514911,-0.11863392822393454,-0.006406696580592595,-4.031968696852919,-0.8005763703449373,-4.832545067197857,-0.6374298186639868,24,50,58,46,43,41,23,24,44,18,16,15,19,25,28,23,37
1815,Jeff Hunter,SF,,22,1,PHI,2068,60,0,27.10242427345382,3.9833333333333334,7.85,50.74309978768577,0.11666666666666667,0.5333333333333333,21.875,3.8666666666666667,7.316666666666666,52.84738041002278,51.48619957537155,1.2333333333333334,1.9166666666666667,64.34782608695652,0.9166666666666666,3.183333333333333,4.1,1.55,1.4666666666666666,1.2166666666666666,0.3,0.26666666666666666,2.0166666666666666,9.316666666666666,2.4166666666666665,3.8333333333333335,63.04347826086957,0.8,2.1166666666666667,37.79527559055118,0.65,1.3666666666666667,47.5609756097561,0,0,0,0,13.051619720189587,1.6514646027722915,53.5851226993865,0.06794055201698514,0.24416135881104034,3.4175241104361005,12.095310670898291,7.715283219822307,8.340096882228647,2.133110678408121,0.7692773932799837,14.435695538057741,15.590063562104392,1.0519449914447812,-1.2888820079178687,100.03955328000269,98.78091433129556,1.7248895111120455,1.3776748267577315,3.1025643378697767,0.09158042266820138,-1.3523931634282853,0.12098816142518842,-1.2314050020030969,0.3148097721701246,35,54,47,28,53,46,39,23,36,30,36,28,33,44,56,35,38
1816,Kyle Allen Jr.,GF,,18,1,TOR,2068,44,0,5.927798953222956,0.7272727272727273,1.6363636363636365,44.44444444444444,0.06818181818181818,0.22727272727272727,30,0.6590909090909091,1.4090909090909092,46.774193548387096,46.52777777777778,0.22727272727272727,0.3181818181818182,71.42857142857143,0.06818181818181818,0.29545454545454547,0.36363636363636365,0.2727272727272727,0.4090909090909091,0.09090909090909091,0.022727272727272728,0.045454545454545456,0.5227272727272727,1.75,0.22727272727272727,0.4090909090909091,55.55555555555556,0.022727272727272728,0.1590909090909091,14.285714285714285,0.4090909090909091,0.8409090909090909,48.64864864864865,0,0,0,0,5.8379325610842745,-0.4839702023114096,49.25793244626407,0.1388888888888889,0.19444444444444445,1.1897249064897697,4.815913078515703,3.0645613494508015,6.522845480114637,0.7299256849214547,0.26699529226766394,18.718801996672212,15.30715523677328,16.24084642723471,6.1938099069413,86.40448447175753,97.67696193966168,-0.08100794159785064,0.2593142161182441,0.1783062745203935,0.032814192481118235,-4.571100402788269,-1.5874098004756059,-6.158510203263875,-0.2746145025534576,21,52,43,25,45,40,16,18,31,35,50,40,15,21,37,30,28
1817,Ty Campa,PG,,20,1,BOS,2068,60,0,18.45050722143788,1.9166666666666667,5.4,35.49382716049383,0.45,1.3166666666666667,34.177215189873415,1.4666666666666666,4.083333333333333,35.91836734693877,39.660493827160494,0.43333333333333335,0.5666666666666667,76.47058823529412,0.2,0.7666666666666667,0.9666666666666667,1.7333333333333334,1.2833333333333334,0.5,0.08333333333333333,0.25,1.1333333333333333,4.716666666666667,0.25,0.5666666666666667,44.11764705882353,0.25,0.95,26.31578947368421,0.9666666666666667,2.566666666666667,37.66233766233766,0,0,0,0,5.554949835931986,-2.399138802942768,41.74533868303045,0.24382716049382716,0.10493827160493827,1.113600109933424,4.162449684269028,2.6572538012140647,12.851467021040705,1.289477338229267,0.31613929619926545,18.5113953264737,15.534459342626894,6.275456373713701,-2.506794456796317,81.55495309177701,97.59539948709714,-0.9046319786294251,1.11265003229153,0.2080180536621049,0.009019505043000923,-4.074140589178582,-1.456346654464502,-5.530487243643084,-0.9878318774283816,32,63,20,35,63,72,37,28,24,54,44,44,29,27,50,47,36
1818,Anthony Daniels,FC,,18,1,CAI,2068,58,0,9.566316383512374,1.3620689655172413,2.5,54.48275862068965,0,0.05172413793103448,0,1.3620689655172413,2.4482758620689653,55.633802816901415,54.48275862068965,0.2413793103448276,0.3620689655172414,66.66666666666666,0.7758620689655172,2.1724137931034484,2.9482758620689653,0.3793103448275862,0.7931034482758621,0.10344827586206896,0.20689655172413793,0.13793103448275862,0.9137931034482759,2.9655172413793105,0.9827586206896551,1.396551724137931,70.37037037037037,0.3275862068965517,0.9482758620689655,34.54545454545455,0.05172413793103448,0.10344827586206896,50,0,0,0,0,12.055259738479348,0.22199589928048563,55.75726141078838,0.020689655172413793,0.14482758620689656,8.282304386440472,22.545166595037553,15.514353139136187,5.74238650683107,0.5112962343455817,1.4970967769182622,22.972433080303635,14.975016029381328,4.942530256432696,3.909890618291946,94.16967206035075,94.2968285923902,0.26093745585506817,0.8013884318086254,1.0623258876636936,0.0919022763427372,-2.1480120307810777,-0.36698191303158634,-2.514993943812664,-0.0723459811264891,25,57,63,44,37,37,15,41,30,15,17,11,21,26,36,36,52
1819,Justin Greathouse,F,,21,1,BEL,2068,47,0,5.575152098523527,0.574468085106383,1.425531914893617,40.298507462686565,0,0.02127659574468085,0,0.574468085106383,1.4042553191489362,40.909090909090914,40.298507462686565,0.3404255319148936,0.5957446808510638,57.14285714285714,0.06382978723404255,0.5319148936170213,0.5957446808510638,0.19148936170212766,0.3617021276595745,0.0851063829787234,0,0.0425531914893617,0.48936170212765956,1.4893617021276595,0.3191489361702128,0.6808510638297872,46.875,0.23404255319148937,0.6808510638297872,34.375,0.02127659574468085,0.0425531914893617,50,0,0,0,0,4.210661831483815,-0.7080695992342599,44.12506303580434,0.014925373134328358,0.417910447761194,1.1736314183404912,9.161708836879827,5.298096079648201,4.928112017293197,0.7274749721167143,0,17.64950166112957,15.3485599016786,6.365405981728787,-3.7511146493518925,79.4069436027574,95.62410610266585,-0.26266360878500733,0.3321496037206062,0.06948599493559887,0.012728696743278829,-6.281616005010302,-2.256975391263352,-8.538591396273654,-0.43229297374004627,21,35,50,34,40,39,32,52,38,17,16,10,22,24,24,21,32
1820,Ryan Chones,F,,20,1,MON,2068,60,0,22.362291604638802,3.816666666666667,7.8,48.93162393162393,0.1,0.45,22.22222222222222,3.716666666666667,7.35,50.56689342403629,49.572649572649574,1.0833333333333333,1.65,65.65656565656566,1.4166666666666667,4.083333333333333,5.5,1.6833333333333333,1.5166666666666666,0.8,0.5333333333333333,0.25,2.2333333333333334,8.816666666666666,2.283333333333333,3.7,61.711711711711715,0.6,1.9,31.57894736842105,0.8333333333333334,1.75,47.61904761904761,1,0,0,0,15.527884810371875,2.4180031159821023,51.704589881929785,0.057692307692307696,0.21153846153846154,6.30442278445478,18.714778676416046,12.418220129547901,11.954701697454862,1.71858575582066,1.6357955962141917,15.102230483271375,18.859944660258222,-4.58289534543945,2.2251676663010715,98.03127939410253,99.08515449009285,1.418293323302098,1.0823627446361594,2.5006560679382575,0.0894597427544331,-0.5744684723321374,0.10566346155235173,-0.46880501077978565,0.5219669032397822,33,56,57,30,45,43,21,30,33,34,40,27,34,34,47,45,41
1821,Thomas Mackey,SF,,19,1,SIN,2068,60,60,31.07250374398041,5.233333333333333,13.3,39.34837092731829,1.4833333333333334,4.95,29.96632996632997,3.75,8.35,44.91017964071856,44.92481203007519,1.4833333333333334,1.8666666666666667,79.46428571428571,0.9166666666666666,3.75,4.666666666666667,0.95,1.2,0.8,0.7333333333333333,0.6666666666666666,2.216666666666667,13.433333333333334,1.8333333333333333,2.9833333333333334,61.452513966480446,0.36666666666666664,1.3666666666666667,26.82926829268293,1.55,4,38.75,0,0,0,0,12.639927402350429,1.5878902023016113,47.56396940798792,0.37218045112781956,0.14035087719298245,2.8531706917231308,12.140083929360165,7.40536128573151,5.212756694773873,1.236133940658905,1.61537521678009,7.8322165172743885,20.681581849406243,-5.45959156831508,1.032044053975806,94.71239631346494,99.72417522027276,1.2248650458253256,1.3452960887000922,2.570161134525418,0.06617197392787064,-0.7193482206316553,-0.8972981883871478,-1.616646409018803,0.18126694512295172,37,63,50,34,64,62,32,21,42,55,51,49,30,29,41,28,36
